Interstitial_Fibrosis,Sum_Distance_Transform_By_Object_Area_Nuclei,Sum_Distance_Transform_By_Nuclei_Area,Sum_Distance_Transform_Nuclei,Mean_Distance_Transform_By_Object_Area_Nuclei,Mean_Distance_Transform_By_Nuclei_Area,Mean_Distance_Transform_Nuclei,Max_Distance_Transform_By_Object_Area_Nuclei,Max_Distance_Transform_By_Nuclei_Area,Max_Distance_Transform_Nuclei,Sum_Distance_Transform_By_Object_Area_Eosinophilic,Sum_Distance_Transform_By_Eosinophilic_Area,Sum_Distance_Transform_Eosinophilic,Mean_Distance_Transform_By_Object_Area_Eosinophilic,Mean_Distance_Transform_By_Eosinophilic_Area,Mean_Distance_Transform_Eosinophilic,Max_Distance_Transform_By_Object_Area_Eosinophilic,Max_Distance_Transform_By_Eosinophilic_Area,Max_Distance_Transform_Eosinophilic,Sum_Distance_Transform_By_Object_Area_Luminal_Space,Sum_Distance_Transform_By_Luminal_Space_Area,Sum_Distance_Transform_Luminal_Space,Mean_Distance_Transform_By_Object_Area_Luminal_Space,Mean_Distance_Transform_By_Luminal_Space_Area,Mean_Distance_Transform_Luminal_Space,Max_Distance_Transform_By_Object_Area_Luminal_Space,Max_Distance_Transform_By_Luminal_Space_Area,Max_Distance_Transform_Luminal_Space,Mean_Red_Nuclei,Mean_Green_Nuclei,Mean_Blue_Nuclei,Standard_Deviation_Red_Nuclei,Standard_Deviation_Green_Nuclei,Standard_Deviation_Blue_Nuclei,Mean_Red_Eosinophilic,Mean_Green_Eosinophilic,Mean_Blue_Eosinophilic,Standard_Deviation_Red_Eosinophilic,Standard_Deviation_Green_Eosinophilic,Standard_Deviation_Blue_Eosinophilic,Mean_Red_Luminal_Space,Mean_Green_Luminal_Space,Mean_Blue_Luminal_Space,Standard_Deviation_Red_Luminal_Space,Standard_Deviation_Green_Luminal_Space,Standard_Deviation_Blue_Luminal_Space,Contrast_Nuclei,Homogeneity_Nuclei,Correlation_Nuclei,Energy_Nuclei,Contrast_Eosinophilic,Homogeneity_Eosinophilic,Correlation_Eosinophilic,Energy_Eosinophilic,Contrast_Luminal_Space,Homogeneity_Luminal_Space,Correlation_Luminal_Space,Energy_Luminal_Space,Nuclei_Area_By_Object_Area,Nuclei_Area,Eosinophilic_Area_By_Object_Area,Eosinophilic_Area,Luminal_Space_Area_By_Object_Area,Luminal_Space_Area,Nuclei_Number,Mean_Aspect_Ratio_Nuclei,Standard_Deviation_Aspect_Ratio_Nuclei,Mean_Nuclear_Area,Total_Object_Area,Total_Object_Perimeter,Total_Object_Aspect_Ratio,Major_Axis_Length,Minor_Axis_Length
10,0.118338977769478,1.90575197637991,4904.3583383175,0.0001039454864494,0.0017476531463728,1.90575197631596,0.0003251282863912,0.0053725216426178,7.04483172376707,4.06079065837085,5.26985054627391,166009.014797406,0.0002876677456729,0.0003816355383857,5.26985054382395,0.0010278118504679,0.0013714189039094,20.6136465428553,1.05031137159479,4.38060908228772,42759.6781799935,0.0002247236985484,0.0026699059581872,4.3806090802259,0.0007230381490029,0.0058850605930178,16.0823633462069,76.2811199404073,42.3065230400868,64.7406127701302,14.1527372449771,10.0812227654972,15.0973278186172,149.836774983815,103.658695076574,132.325928718782,35.3815469278178,37.4186797637437,33.502870361332,222.812906706859,215.974135743402,218.802898403831,26.6788245420228,32.1917231891283,28.4199174490415,51.251324864942,0.955747017351369,0.775330292060581,0.948025814491489,1146.4388046632,0.485326212443115,0.8528080515307,0.432447225785674,1091.2987311365,0.879016181095472,0.855882967054371,0.853481872005538,0.0616957798616259,2424.71165644172,0.753336926325633,29694.8553169734,0.184967293812741,7447.63650306748,16.7295501022495,3.34822861498194,1.91239131439138,144.549227610933,39567.2034764826,753.482688066674,1.77230028081742,278.092629579985,157.057097738668
30,0.108715467762751,1.78004894400403,3545.59711885618,0.0001314257610894,0.0022879184158928,1.78004894647033,0.0003862165839475,0.0066118354211345,6.03754230991058,4.00740945031275,5.30695251148579,118891.20899033,0.0004112003594879,0.0005433579117939,5.30695252177607,0.001422117514421,0.0019065392490117,19.8582000599506,1.99734821813724,5.54566876494569,85439.9400764858,0.0002956151766653,0.0046161361849389,5.54566877000423,0.0009079686924015,0.0082661067207547,18.2694632151401,60.7848024609361,31.237319967399,45.0864137024522,12.6524651770375,8.10626850743148,13.8475191195685,136.356223149441,87.1873269590394,115.891634242525,41.2291807153921,42.6785018590315,40.969033064038,224.40818732824,218.585235775599,220.650933114627,26.1328802249053,30.5559554081658,27.971288178634,31.1741487518235,0.956701568035201,0.75568224355667,0.948412564406447,1174.32812454842,0.511343218619255,0.815444318657701,0.455182235609046,1140.70644244485,0.86527153180371,0.845360991206026,0.823965848689699,0.0601977357053871,1874.86759581882,0.714026920572396,20966.968641115,0.225775343722217,7729.0818815331,14.1777003484321,3.14512034620886,1.70980447501504,122.603249206762,30570.9181184669,655.338242557234,1.85946509706324,244.871982177618,132.649364751148
60,0.102366435463778,1.7416690338109,3191.2548035975,0.0001434546542148,0.0025250431686445,1.74166903425035,0.0004089963896656,0.0071040772358691,5.95483318769889,3.10345944254528,3.98845755409835,88515.8402287325,0.0003535219525564,0.0004447520036819,3.98845755662635,0.0012710980659777,0.0016161867872719,16.0220787816768,0.825328473919365,3.08216720146599,31036.1754655079,0.0001971977239555,0.0023241895822639,3.08216720052975,0.000648347888918,0.0055825398155508,12.0524487963362,76.0676217952628,48.5973760375612,69.2897135982495,14.5902336311207,11.4370610198726,14.45814673846,152.483029291907,111.135822109784,138.38567782461,38.2969211842119,39.1269067382136,35.3625932837707,217.879832649766,210.674694038394,213.828492602531,31.4203633277837,35.5964434729754,32.2280093524861,65.0863196570822,0.955970980599076,0.753003114947371,0.949850392401102,1762.20324919919,0.462539166163054,0.797919465580473,0.417848777383677,1719.75780229546,0.866356462163628,0.781859015846011,0.845462775794345,0.0581229997576946,1738.41299460432,0.756062734481528,22391.571942446,0.185814265760777,6578.97032374101,14.996178057554,2.86755151232931,1.42252157282297,117.516857993455,30708.9552607914,653.653847261605,1.81482222481129,242.318480840913,133.97311539835
20,0.149347336637145,2.24602219205856,8504.90729089319,9.13254610667856E-05,0.0013959256074299,2.24602219338953,0.0003040069106867,0.0046297494735916,8.74231108194272,5.20476087478306,6.79926200229294,279221.988815037,0.0002916696626394,0.0003690804530801,6.7992619949685,0.0010213174715968,0.0013125104628622,26.3584961101148,1.61569485233972,5.97745716332497,105475.643910617,0.0001749552623991,0.0071930068867287,5.97745715478468,0.0005644430534419,0.0106775936298209,21.3546866839807,68.6373190067219,37.5837057153643,62.8752201679441,12.5901246883101,8.20924932000025,12.4266603050949,142.526371555175,96.287801832874,128.404899764246,35.5918074074955,36.9372876216519,32.55917582708,227.042253926314,215.842217650135,222.517680854781,23.07718575403,27.2665479846491,23.6687107126863,39.4907731507933,0.957926777721155,0.7947119539417,0.947391624536237,891.88185161117,0.523881813903119,0.871046892883653,0.46485752733823,833.195441827375,0.902285772610433,0.859752779013241,0.861039582124836,0.0663349051369919,3520.3150887574,0.742320024303087,38360.1553254438,0.191345070559921,11364.9171597633,20.6834319526627,3.42614921832962,2.11215857307197,170.10216963989,53245.3875739645,922.721975504291,1.88667619246132,341.153111522308,181.212731956347
40,0.146902245098571,2.22245236408939,6414.35692198581,0.0001197027236376,0.0018468907594847,2.22245236526312,0.0003703928955242,0.0056762468791085,7.95972566574325,3.44196161412505,4.75370906783331,132459.04292326,0.0002806527943175,0.0003696524900822,4.75370906860412,0.0010083713405036,0.0013471879272459,18.898873151178,1.53077754346847,5.00684754581212,87533.3958323341,0.0001903096868041,0.0031845222614684,5.00684754335008,0.0006414381177214,0.006114413406791,18.9315777321116,58.215258236747,37.4873847596404,57.6456744666784,13.5600895219432,9.12712279545005,13.1928224082698,136.140687822768,95.6011493264488,129.808838446431,41.1471350136517,40.5396886407941,36.3390757074566,225.205625750839,220.470342904279,222.183128033101,28.3363857322769,32.1784395837666,28.389456939728,33.3266378185273,0.959577719101032,0.805772276388856,0.950042747746783,1128.06800018794,0.556263159373442,0.839243374967929,0.507810170876035,1169.2135904916,0.866749865911888,0.86549337732492,0.833199886155967,0.065889165679547,2679.25045372051,0.700308477845894,27003.5493042952,0.233802356474558,11362.500907441,16.7525710828796,2.72626836250236,1.41108028537393,161.701458479792,41045.3006654567,838.894467159732,2.19704182496403,324.391291631706,149.285835686152
15,0.101675863777276,1.68186087018733,3192.51406243851,0.0001075124191396,0.0018695205310614,1.68186087015615,0.0003171634266609,0.0054277861975996,5.69888609316435,2.73113575685551,3.8848299969097,75444.6055824539,0.0002685172781269,0.0003777252965098,3.88482999509992,0.0009714882747537,0.0013775811265624,15.2719743392905,1.89828405342248,5.76760318860307,78767.3578361721,0.0002870251494606,0.0020326368984612,5.76760318740749,0.000922336980632,0.0049408364315919,20.164201622023,82.1863386629698,52.7242613258033,77.4607710989599,14.4935877677867,11.3178511461436,13.6457926764017,151.845528622321,112.594883922592,139.445262152063,34.3930027177334,35.2704438495778,30.9087523693511,222.491642289354,217.554745967919,219.687489438609,27.2713390914532,31.8138234355128,28.1359858161732,72.9945637996498,0.956438588259959,0.760085443790935,0.950465720981762,1357.71748081565,0.536736400368435,0.835238750238415,0.495552101944615,1305.65479829293,0.846411950574164,0.86262322976336,0.805364509889026,0.0600120491453353,1789.07897103796,0.682848678858697,19233.8870300414,0.257139271995968,8692.20831084727,14.6771001978773,3.07506081635572,1.65775374040034,122.01650059715,29715.1743119266,690.076242156071,2.02602978106925,261.644954172985,132.581222807622
10,0.13683110199948,2.09063616106486,2706.29601108267,0.0002299743853792,0.0037123633363567,2.09063616175954,0.0006436026103646,0.0102144449616992,6.52955819941749,2.17995250558558,3.3643622881984,46380.9706636909,0.0003881523662637,0.000670744486469,3.36436228907141,0.0013643876446778,0.0023608795975598,12.85010616468,2.33681228314177,5.55936003017556,37125.0445781975,0.0005767175651099,0.0022668319774575,5.55936003177948,0.0017844600567158,0.0060318456572598,18.3513495668432,52.0885266957192,37.4954010824593,55.4314287679398,13.4321694705661,9.24265166508106,13.0898624890131,131.75921812936,102.44642159774,129.919313615772,43.0246826135428,41.1911652852836,37.8646705790663,222.444984316046,218.42759912941,220.0197114951,29.8512017467904,32.809305214839,29.4071493181099,38.3916407735304,0.952915504603448,0.77852273040078,0.943641320425496,1613.61612916157,0.556053421399149,0.772614496061391,0.520230424379995,1724.28745864333,0.773719871174955,0.864323540845512,0.719336601512468,0.0646925464801113,1164.73123966942,0.598122060701687,11667.2279889807,0.337185392818201,5319.7349862259,7.58501377410468,2.59965749128188,1.05789041568322,151.390542530281,18151.694214876,501.485624248324,1.80770647854633,188.919782539167,102.586091770363
25,0.109684510451277,1.80648879291063,5369.04125199618,8.89243461654551E-05,0.0015379553906086,1.80648879375191,0.0002722343540833,0.0046295029370646,6.59092229312032,3.44776788416076,4.53640885700901,156139.243426578,0.0002369454437584,0.0003029385759808,4.536408856135,0.0008752147357226,0.0011298116445281,18.6618613561067,1.04980913220624,4.02889640991131,63894.0648661868,0.0001546505168452,0.0018604043213195,4.02889641239972,0.0005349225634579,0.0043973554107566,15.8954124317743,92.2969391816,60.8996202047743,85.4168539679236,13.8976284231917,11.7357369428763,13.694686836093,157.816591144666,117.690280942796,144.10600983395,30.6968610376112,32.2636764919034,27.9795394908983,217.725169306641,209.662732257257,213.052823138683,28.7389397096731,33.328102431734,29.2900527902871,83.8033959701904,0.958371705366791,0.783382404894463,0.951645219778241,1262.48557383809,0.512485306280556,0.856345692630898,0.457622771835086,1196.31209293357,0.874559101826313,0.842031656375945,0.851913238559886,0.0601248223740211,2820.66337769619,0.746924510996144,34458.3997246443,0.192950666629835,10382.0954566315,22.7964662689307,2.74612972073972,1.46442892793279,126.932485682565,47661.158558972,868.897310084876,1.99646942040428,329.042780916902,165.395498149986
5,0.122728756671458,2.10137791118716,6822.97552658592,7.20404946770208E-05,0.0012672506879743,2.10137790999266,0.0002460433331124,0.0043023066741872,8.33805266688656,2.53502797017146,3.69345387488881,137559.478316835,0.0001382665851699,0.0002004336413351,3.69345387508416,0.0005853656360245,0.0008666334029522,17.835045008353,1.39293102668869,3.93317019359269,76438.3107781517,0.0001227908271184,0.0009291888947162,3.93317019298423,0.000493603749103,0.0024009127787227,18.1634099661638,103.353033452932,84.293528128,133.335097783838,18.8219088203307,15.8871735333938,13.2053883333048,174.863452706992,143.240607118518,187.552782319332,27.3440545826534,28.2558308191484,22.7926928072925,211.869617538293,201.826275325133,213.562586841387,21.1048035716174,23.5460211549406,20.4526596330342,132.970333408019,0.95849949908049,0.801801994676491,0.952813186213038,1923.83198599575,0.553362992190422,0.836816319639077,0.503055476595617,1812.90277587652,0.807462320814322,0.835929474517785,0.770690078851393,0.0576747087652509,3128.25558659218,0.653362392922262,35669.592178771,0.288962898312487,16208.8798882682,19.0335195530726,2.48988461895729,1.53197439893034,167.217614385014,55006.7276536313,925.37189769308,1.81275837185524,340.777754203513,191.186964816465
10,0.103961933640417,1.83003269656945,5072.68690526265,7.77930923297979E-05,0.0015189224140001,1.83003269714617,0.0002481668469625,0.0046956311845372,6.80179936032885,2.39730020408648,3.49750781278499,97462.4968542151,0.0001763808336544,0.0002454548706829,3.49750781551025,0.0006863041510429,0.0009813750915095,15.6375334837698,1.55539648799595,4.18337072446133,83524.387478956,0.0001456354743414,0.0011705971513535,4.18337072429922,0.000576765451584,0.0031101617580709,19.0063387954218,101.835279868818,70.0383505152847,128.063078102134,19.8661642319738,16.3170819378406,11.9154084524215,171.379260724475,135.66728370641,182.332319593252,32.2465462612931,33.9192271083925,25.5818159050967,220.242819817093,211.020414205025,220.308641080167,22.6093211345848,26.2164809557139,21.457220368795,114.164934027145,0.959888265347272,0.774819222531194,0.954011458937294,2039.2819411352,0.553210445801063,0.816951207592632,0.51204559420887,2067.00668973711,0.802874359262062,0.832413563674169,0.767181470380379,0.0558704974518473,2631.74857752489,0.645971178067085,28357.039829303,0.298158324481068,15194.9658605974,17.7606685633001,3.17181590990525,2.1516697463057,146.973481650142,46183.7542674253,868.89239148565,1.97261314120756,326.743058732417,170.025851808324
50,0.110323145818668,1.81653959621321,6559.6355461385,0.0001367396158678,0.0024854538497352,1.81653959692683,0.0003761165026258,0.0066477563048138,6.29146253352234,4.25459864261585,5.88434990887574,250618.5591037,0.0004866077988124,0.0006423917934382,5.88434990814754,0.0016677644587736,0.0022461085277254,22.7661962015389,3.1794868866965,7.28747634494662,343254.722475743,0.0002578267258087,0.0047782030305369,7.28747634961256,0.000771957520463,0.0079652196189754,24.9301806723578,72.8796260473923,49.2968243615316,100.557483470842,18.2624126679644,10.6338693395368,12.4735547719188,144.720431249004,102.10691228815,160.301585648574,37.6037730620015,38.9890764569951,30.4002530693815,220.620118130544,214.302952009408,222.124246363318,20.5611899897615,23.190101501707,18.0634137403848,64.4968671202432,0.956761379707728,0.773408412716513,0.949043391019819,1136.08880629381,0.550985772483061,0.846499850525804,0.486694303310895,1076.8063822133,0.854718628098495,0.872851474242366,0.793590499414514,0.0597075953883771,3130.92730346576,0.669168070641705,30705.6982248521,0.271124333969918,19321.9649196957,21.2299239222316,2.77290610774085,1.2470020260798,141.985644008839,53158.5904480135,812.953093488058,1.76465202546903,294.002359088126,166.112910092448
40,0.10868286921829,1.80360372962857,2486.16826830643,0.0001416674053687,0.0025291475282249,1.80360372983887,0.0004172620754948,0.0072487369798091,5.88150128702936,1.80099482091508,3.03883632544823,39666.139309458,0.0002567557250877,0.0004881852726095,3.03883632442032,0.0009645740012802,0.0018181381241143,12.6321690640515,2.52322447213568,5.45828945672672,62350.6117370356,0.0003820818577068,0.0017723998444953,5.45828945997886,0.0013362100365882,0.0044787926704944,20.6573186496223,89.5454914602766,70.1126779020182,116.178264630219,20.5115100973758,15.573629603879,15.3897492341926,168.427190314621,134.777935150374,177.582927757615,35.6602342269883,35.3719389932422,28.4971400588196,224.697266707662,217.677936024743,224.551724952962,21.8673470579304,25.1862515147543,20.8141670013052,120.072749230972,0.9548373106781,0.764510374547354,0.949555479315277,2002.01232591937,0.61222712057922,0.802801335110464,0.578331201269127,2026.72303982648,0.748387415569676,0.875649512091504,0.684988060635967,0.059455088861238,1336.79863603733,0.537474314357299,12001.8707824838,0.403070596781462,9157.81191672649,10.4131371141421,2.81398003529635,1.36846474188023,131.517914608623,22496.4813352477,596.256776119508,2.06143746899598,232.76780850402,112.300190468803
20,0.112555769499439,1.82725394010484,3684.21910530118,0.0001307987812476,0.0022341654025485,1.82725393936685,0.000387159346908,0.0065120476849639,6.18982349858263,2.17562738616663,3.3459003077188,66748.429035368,0.0002534082365599,0.0004222668960573,3.34590030839372,0.0009542193133429,0.0015982244438237,14.2249986202892,1.88441304159796,4.76591152485313,60772.2573749761,0.0003175070286722,0.0031049717869709,4.76591152506924,0.001083608526633,0.00572802513309,18.4549243318033,79.8068861758663,58.3797228464078,110.213754137432,19.9534720171871,13.708706555879,13.1924151627074,158.543155597217,124.756876185887,173.044159684609,35.7549445754917,37.9898487267795,29.0190673742084,218.541565172048,211.345525705927,219.856201120706,22.4175098768882,25.6138530529793,20.9553947304597,83.7846056319948,0.957139059185541,0.773654623359202,0.951014819153766,1731.12436867882,0.593412267354474,0.821297910492472,0.553311292633594,1737.06906074605,0.793913709492669,0.86653689474379,0.747072490279612,0.0610136759166387,1878.22939504669,0.604112000239273,18575.23954527,0.334874323844088,10103.9005278116,12.2143727161998,3.02033534416752,1.60464761662227,145.673148088381,30557.3694681283,680.112245249121,2.0636960660734,264.191538370645,126.662274055821
30,0.0930959585173573,1.71542885082449,5503.07542061356,9.07114672523434E-05,0.001916982930651,1.71542885216741,0.0002644402967959,0.0053507638464074,6.3176276063662,3.49421627524739,4.56340406619374,157908.271934818,0.0002663840219829,0.000330748710997,4.56340406879261,0.0009638474024982,0.0012166373079019,19.1078115833416,1.33431011516653,4.2730123221289,106257.887806373,0.0001518588014823,0.0020439244296654,4.27301232769804,0.000529349664943,0.004760198683465,18.22414290174,88.1308355866662,57.4558556882511,111.424423928734,18.6267977076769,13.6224650098688,11.7411610091808,156.267814686806,115.797387896693,167.364501816592,35.0784194483395,36.9093909222151,28.5825117677823,219.169329849347,210.732050602293,219.418820394087,23.5579937828467,27.2736560380655,22.3625154321518,79.5955410440544,0.962487039571757,0.764780261149326,0.95670575745675,1415.93940345205,0.524454529878289,0.84733063888843,0.471776984979782,1350.70379347047,0.864613180715305,0.844726249501566,0.833183445931368,0.0532211518421936,2988.45754716981,0.726606346177242,36236.0929919137,0.220172501980564,15835.0808625337,23.5141509433962,2.77382222260114,1.53953519339888,118.655841589155,55059.6314016172,914.027186084678,1.89918261858188,337.376912380907,177.73642411112
10,0.0856452191570776,1.63489696009172,3509.94302179232,9.92701881801487E-05,0.0022216542533725,1.63489696019375,0.0002896283034916,0.0061169823546687,5.68787224152509,0.624980129416548,1.95110509174196,19428.9761103312,0.0001333450927232,0.0004652378619801,1.95110509231379,0.0004922792155708,0.0016744466189566,8.06456804155644,4.77700695888152,6.71661556977136,231130.744310736,0.0003438768888684,0.0005877267279241,6.71661556940573,0.0012486451383313,0.002097529164552,27.1740079372837,144.292441074127,123.20915168776,167.92439956161,18.8424560866879,16.7437268073598,11.4408996911633,188.793999120088,163.656094498808,202.283762468749,22.4438457506558,21.6648032608572,16.8373178454011,221.656623394266,214.175422353352,223.743090218356,18.0179956711605,20.9480694452168,16.3208147375903,278.561920162252,0.962183749069652,0.756745885274959,0.958288210274171,1703.14543478871,0.798984357628701,0.798029582276799,0.778936764504685,1894.09639423468,0.602026404147922,0.909652613081878,0.520571441893868,0.0507620928846974,2074.16812468577,0.283524416732227,9713.86807440925,0.665713490383075,29468.1822021116,18.5298139768728,2.62628672150079,1.38745522933428,116.715638259241,41256.2184012066,810.366300306141,2.07407181309119,310.802144532954,151.05546518818
15,0.120684833853143,2.05053223939075,7216.93324168109,9.40649100696153E-05,0.0016590136504636,2.05053224035554,0.0002954141530363,0.0051387046175813,7.77683341511697,3.79776634253767,4.85375433578505,191380.664971969,0.0002579118839579,0.0003196916232574,4.8537543358001,0.0009381084723485,0.0011843371432245,20.7074868849549,1.06843347455996,3.83018606523716,72360.0807009323,0.0001352324059877,0.0037117471465485,3.83018606691605,0.0004714170426745,0.0068050402766815,16.5038328053877,77.0253540451583,55.7400301390336,108.013283032749,18.1886744139756,12.493843944982,12.2365921171074,154.155038021355,116.985678711456,168.824018739077,35.5293745434292,35.7016037852947,28.5707672842752,213.247441690431,204.32201355787,214.49688372668,25.8472342397514,28.7811549933507,23.7900637419475,69.5172332462578,0.95942672049467,0.790347692791261,0.952688755522718,1417.02804375591,0.502476102099663,0.852236787260889,0.449105095183607,1340.7697715952,0.871883761540308,0.823232220986643,0.845802854089139,0.0582855980423826,3277.28007653671,0.744119933509552,40949.1358526668,0.197594468448065,13154.6826118154,20.040899306386,2.44141335455337,1.22662605097136,158.28462847256,57381.0985410189,905.657107171157,1.81880531459805,333.819320898688,186.385971163311
30,0.0967168461179588,1.71008781003491,5999.73555948848,8.90188704397873E-05,0.0018918494444655,1.71008781088099,0.000260816059793,0.0052484947620273,6.29812587360028,1.80247155925181,3.02656371366857,79498.3243410487,0.000175973062282,0.0002780917456162,3.02656371407057,0.0006784378041543,0.00109273584487,13.6210145943182,3.17479432770685,6.79343968684959,268164.685254562,0.000215721537707,0.0009330629897658,6.79343968110275,0.0008162464713405,0.002850880548754,28.4501337569348,128.481204723971,78.3958932596769,139.902291507443,18.3993636480583,15.1903568580701,11.141345781372,180.295578720209,142.804910750608,184.9833086041,26.0059716761701,30.1714245723921,21.2640765941589,220.457737631518,210.869627427748,219.936021693174,17.4689954690295,22.1533266105545,16.9713554418913,150.507253183208,0.960492565109219,0.769284471350862,0.954879107721093,1899.0518007249,0.621613088252916,0.829857945977088,0.581989871709571,1858.18958386811,0.774717848814509,0.872646338944335,0.712403465987606,0.0554708538574893,3212.24691358025,0.557245717745674,26652.6030677142,0.387283428396837,25597.3632622522,21.526000748223,3.56854580619895,2.12649726183637,140.120605540311,55462.2132435466,927.156036569451,2.00097358461893,350.444282756043,176.022839357737
5,0.128020210784254,1.91547828854599,3335.81747585496,0.0001721011356518,0.0027161362296808,1.91547828875228,0.0004961366042,0.0077079725703154,6.26858001433794,2.74816255888857,4.18115634473896,78326.6936555125,0.0003691594838286,0.0006812326506664,4.18115634435681,0.0012697068544988,0.0023402363641247,15.7699017833344,2.92155142113993,6.69363088679879,70468.1791808675,0.0005578228886831,0.005160933093469,6.69363088573803,0.0016812395263525,0.0089901975008908,21.8820627295375,109.911228395249,71.4801490284735,133.613774478027,16.4310036387307,11.127698369503,8.87525473938535,174.272514135312,136.173890270887,181.831466091404,31.3800522737275,33.0416298764191,22.2345950432656,231.296954801556,219.148422284826,230.332032824686,13.8530294064749,18.5603324319801,12.46702033545,131.932055279085,0.954664942855933,0.795716740465789,0.945583754003492,1440.93417431019,0.612420014212992,0.856487033089005,0.566185104327442,1283.7586703376,0.838628659012335,0.8799335177011,0.734998681576053,0.0661807980909621,1646.84666752279,0.581594808096652,14982.1919866444,0.352224393812386,7931.97251829973,10.7520226017722,3.35776072130507,1.83012900702761,147.440227268312,24561.0111724669,615.204709865428,2.08354596501215,241.559143877856,112.351624257516
70,0.139786758100492,2.04333320967593,6315.11200118323,0.0001251437589088,0.0018983291329776,2.04333320970845,0.0003760534312948,0.0056543319103503,7.15447151731573,7.44893421418577,8.78586159656171,336704.356646493,0.0005208481255409,0.0006028046700946,8.78586159294767,0.0016887844399412,0.0019744787470996,31.3100499469469,1.03278499236423,4.26766249582757,77862.8234909053,0.0001630911291722,0.0250186708575522,4.26766249674511,0.0004505179857416,0.0321811999587481,13.6683444261015,76.2516127826805,37.3854389677429,95.3762556401212,13.6023859636712,6.50552680087927,8.05680217321066,140.657197500613,87.5796181769129,147.881517727264,37.5529993383225,37.0197036310466,28.8394361490914,216.181910418552,198.765873934597,214.981860323226,21.6992871511671,27.9888285751038,19.6869268401087,46.2488541818299,0.958601052060736,0.80453368587287,0.944371156440094,571.24892929554,0.486726086048626,0.912523963734479,0.394530304676715,426.646219413899,0.948883941939961,0.807426969687724,0.920252610054972,0.0676518179734352,2887.07418761496,0.824802135422571,33518.8849376661,0.107546046603994,6380.41222154098,19.2532188841202,2.67824821215783,1.28764306608492,153.888074614087,42786.371346822,780.824717309019,1.89635797106807,293.594264400179,153.695427627136
15,0.0925034357799771,1.66870690207501,4042.74352852739,8.28336242439698E-05,0.0016215261650412,1.66870690208694,0.000253345284647,0.0048162883321618,5.9913854696546,4.08705870599975,5.52401065579865,182910.483886932,0.0002720057663857,0.0003605828343318,5.52401065239946,0.0009679713240076,0.0013051044492872,21.7089824726995,1.89760790199045,6.2369153183808,95423.4464448014,0.0002233163627317,0.0031856668060766,6.23691532146828,0.0007320830864989,0.0062426686201266,22.1366321767367,112.570284929091,74.7655865872111,132.193613066869,18.1084141553269,13.2353545921074,11.9757898416824,178.286745855222,137.723717018375,184.438546224568,29.0668293372233,30.5492400114986,23.06028129242,230.395485793077,217.438809703325,230.253933901314,15.1839359891137,19.5330556940145,14.3048946686156,130.519706995183,0.960209624386485,0.769119729289357,0.955083090577485,1215.80784825287,0.531806024244865,0.892668179333134,0.480932061984469,983.748735236534,0.881522242559112,0.878963522205139,0.82410411136464,0.0543261257176146,2360.79150579151,0.709281845114414,30414.1067380745,0.236392029167971,10922.1479636318,21.6114086436667,3.0996335542945,1.9636115500745,115.22068720829,43697.0462074978,821.445682232237,1.81181540214147,302.761983039349,166.950123292752
15,0.113135558682716,1.82774961091871,6879.75488389859,8.11280944436636E-05,0.0014127940553351,1.82774961188414,0.0002531244440373,0.0043090505036509,6.87779427472739,4.37633568845714,5.83318609783886,278214.067871875,0.0002672717544337,0.0003573890659322,5.83318609413051,0.0009244790532983,0.0012737123389237,22.8571719163043,1.70662340671345,4.88747752214198,113620.180526307,0.0004080067279306,0.0072896197502958,4.88747752346704,0.0008148044373224,0.0104714492394438,19.8604799067076,117.961229619846,70.0796054869102,126.283490367988,17.4723529497265,13.438291004399,12.3586885750109,179.120147181556,131.741937167665,176.938480825099,26.5249873982471,30.9635506868944,23.134969132306,226.263563552398,213.71064556426,224.40083695202,15.5310599775246,21.5032331450913,15.6514187301796,123.684077065035,0.957770987517203,0.79119094291908,0.950219048900531,1191.79234562527,0.563221630534094,0.886694822304484,0.501513712919683,1116.24892190083,0.850027243126063,0.879276807494446,0.802332883878194,0.0606864730659247,3570.15091088134,0.672459061986886,38534.5324963072,0.266854464947189,16522.4330379124,25.4803052683407,3.07269103441858,1.92233034995932,141.777546451959,58627.1164451009,956.637951850423,1.94237993985088,360.450002002908,183.701152421055
1,0.12014369611679,1.92240606677729,4863.40968276093,0.0001041488535794,0.0017451787129611,1.92240606731263,0.0003276265569505,0.0054046530114188,7.03961422032204,3.58637864061354,5.04022269286697,171748.142669598,0.0002704520432992,0.0004185645519465,5.0402226916949,0.0009891096931989,0.0015567384630191,20.0740271515777,2.15365755419355,5.6132372174317,75215.6372594195,0.0002902542708928,0.0026725398381187,5.61323721854583,0.0009583687001181,0.0054741108210624,20.4639046517144,106.964749260613,68.543588639333,127.125093005994,18.6682821104145,12.9065073376442,12.0895139270233,177.9401590319,136.107231970004,182.595930318647,29.5506436195848,32.7491565956456,23.6094997799678,230.647285620623,217.990668758015,230.416852522348,14.3238363808441,18.4899480673555,13.3542376432772,117.737788910525,0.955161490669645,0.790054187496692,0.94852382955125,1344.29957378898,0.561164764073314,0.875819520072185,0.512262842587919,1178.45460319552,0.848067255090604,0.891145308257559,0.776661696505832,0.0615976041313069,2413.54188405797,0.646796405105104,27112.3701449275,0.291605990763589,10464.5233333333,17.6963768115942,2.86833988393183,1.79639853805845,141.652309113907,39990.4353623188,770.28054682255,1.84289481683153,289.545230751626,154.268593107414
